problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;625;61640.140303
0,21,9,49,23,26,37,15,45,46,28,36,27,8,17,16,19,18,20,29,3,5,6,22,7,47,48,42,44,14,2,13,1,4,30,25,40,39,32,11,24,10,38,33,35,34,31,41,43,12
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
1;76241568449944305;629;58241.338245
0,10,24,11,32,40,39,38,31,25,30,42,44,14,2,13,1,4,3,5,48,47,16,19,18,29,7,22,6,20,17,21,15,46,28,45,8,27,9,49,23,37,26,36,33,35,34,41,43,12
3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2;11569656429252920891;630;64226.852329
0,1,42,44,25,30,2,14,13,4,3,5,29,19,18,48,47,7,20,6,22,17,21,15,8,27,9,49,26,37,16,45,33,36,28,46,39,40,10,24,11,32,23,38,31,41,43,34,35,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
3;8006770736520076435;616;64062.390352
0,34,35,12,43,41,31,38,10,24,11,32,40,39,49,28,46,45,33,36,16,37,23,26,15,21,9,27,8,17,20,22,6,47,48,18,19,7,29,5,3,4,13,14,2,30,25,44,42,1
1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
4;10222608011239175760;622;63235.15135
0,1,4,14,13,2,30,25,42,44,31,35,12,43,34,47,48,18,19,16,29,7,20,22,6,3,5,17,37,26,23,49,8,27,9,21,15,46,28,36,33,45,39,41,38,32,40,11,24,10
4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
5;83674907983555125;630;61794.948477
0,43,12,35,33,36,26,37,23,49,8,27,9,21,15,45,28,46,34,47,18,19,16,17,20,29,7,22,6,3,5,48,39,41,31,38,10,24,11,32,40,25,44,42,13,4,30,2,14,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
6;16633518659454552880;620;62177.630773
0,1,4,13,14,2,30,25,42,44,31,38,39,40,32,11,24,10,8,17,29,7,20,5,3,6,47,48,16,19,18,22,9,21,15,37,26,36,28,49,23,27,46,45,33,35,34,41,43,12
4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7;3348662810425028053;622;63371.959372
0,1,4,13,2,14,44,42,25,30,18,19,7,20,29,3,5,6,22,48,47,17,8,27,9,21,15,37,16,36,23,49,28,46,45,26,24,10,11,40,32,38,31,41,39,33,35,34,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1
8;1625020296661546126;626;56395.953791
0,34,31,41,43,33,35,12,9,21,15,46,45,28,36,23,49,26,37,16,27,8,17,19,18,48,47,6,3,5,29,20,7,22,38,10,24,11,32,39,40,25,44,42,30,2,14,13,4,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
9;8722260422266777814;623;62827.048503
0,34,43,12,35,33,41,39,40,10,24,11,32,31,38,22,6,47,48,5,3,29,18,19,7,20,17,46,15,21,9,36,28,45,26,23,37,16,27,8,49,25,30,42,44,14,2,13,4,1
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
10;18422523289718600251;624;58189.559671
0,1,4,14,13,2,30,25,44,42,3,5,22,18,19,7,29,17,16,48,47,6,20,38,31,32,11,24,10,40,39,49,8,27,9,21,15,37,23,26,36,28,46,45,33,35,12,34,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11;12120595211417451604;613;62217.732101
0,12,43,41,31,34,35,33,38,10,24,11,32,40,39,45,46,28,36,16,37,15,21,9,27,23,26,49,8,17,19,18,47,48,22,7,29,20,6,5,3,4,13,2,30,25,42,44,14,1
1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
12;11180516292616150398;620;61865.925765
0,1,4,13,2,14,30,25,42,44,17,3,5,29,7,22,6,20,16,19,18,47,48,39,40,32,38,10,11,24,27,9,21,15,8,37,26,36,23,49,28,46,45,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13;13235578871255005297;620;63046.048396
0,12,43,41,31,34,35,33,45,10,24,11,38,32,40,39,46,28,36,26,37,23,49,9,21,15,27,8,17,22,18,47,48,16,19,6,20,7,29,5,3,4,30,25,42,44,14,2,13,1
1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
14;17784125318686945540;631;61934.917758
0,1,4,13,2,14,30,25,42,44,17,3,5,6,47,48,16,19,18,29,7,22,20,24,11,32,40,39,41,31,38,10,8,27,36,26,37,23,49,28,45,46,15,21,9,12,35,33,43,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15;15956506419893335137;617;58590.31367
0,1,14,44,42,25,30,2,13,4,3,5,6,22,48,47,16,19,18,20,7,29,17,46,28,36,26,27,9,21,15,8,49,23,37,33,45,39,40,32,11,24,10,38,31,34,35,12,43,41
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1
16;2899130862535483918;622;53554.197747
0,41,43,34,12,35,33,45,46,28,36,15,8,27,37,26,23,49,9,21,17,3,5,6,22,29,7,20,18,19,16,48,47,39,40,10,24,11,32,31,38,25,30,42,44,14,2,13,4,1
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
17;11850605890185619915;618;56660.399568
0,1,14,44,42,25,30,2,13,4,3,5,6,20,47,48,18,19,7,22,29,17,21,15,46,28,45,16,37,23,49,9,27,8,36,26,24,10,11,32,40,39,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
18;13353388233111958045;618;61756.991241
0,34,43,12,35,33,38,31,41,39,40,32,11,24,10,9,21,15,36,28,49,23,37,26,45,46,27,8,17,29,20,7,19,16,47,48,18,22,6,5,3,4,13,2,14,44,42,25,30,1
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
19;6644193456908987648;632;63513.163312
0,35,33,43,41,34,12,9,21,15,37,26,45,46,39,49,28,36,23,27,8,17,29,7,22,20,18,48,47,16,19,6,5,3,4,13,1,14,44,42,25,30,2,38,31,40,32,11,24,10
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
20;9748498986499756733;623;64284.850063
0,43,34,12,35,33,36,28,45,46,15,8,27,16,37,26,23,49,9,21,17,5,3,6,20,29,22,7,19,18,47,48,39,41,31,38,10,24,11,32,40,25,30,42,44,14,2,13,4,1
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
21;9610614758425770644;623;61728.152875
0,1,4,14,2,13,42,44,25,30,18,29,17,3,5,22,7,19,6,20,47,48,39,40,32,31,38,10,11,24,27,9,21,15,8,46,28,45,16,37,23,49,26,36,33,35,34,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
22;16467222360164019310;627;63812.347567
