problem;Londrina100n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;1185;26837.415167
0,39,33,75,53,54,16,42,24,25,4,8,1,18,13,51,27,29,11,68,26,71,67,98,74,96,82,87,77,99,78,66,85,49,58,48,57,35,43,6,37,41,34,40,22,38,17,23,30,20,2,60,46,89,64,69,88,61,90,86,76,50,79,52,97,94,95,83,84,80,56,59,31,70,36,72,63,65,92,91,93,73,81,47,62,21,32,28,45,12,15,44,19,55,3,10,5,9,7,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1;76241568449944305;1178;24723.442583
0,14,10,3,45,12,44,19,28,62,50,70,65,81,73,90,66,80,83,92,91,95,63,84,56,59,31,72,36,55,21,32,5,9,7,39,33,93,47,99,67,75,53,54,48,98,74,96,82,87,78,61,68,11,29,27,51,16,42,13,1,8,4,25,24,71,26,40,23,30,20,2,18,15,41,17,43,34,37,57,6,94,97,86,77,88,49,58,46,85,76,79,52,69,64,89,22,60,35,38
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2;11569656429252920891;1172;24912.952333
0,14,7,45,12,44,21,62,56,84,83,63,95,91,92,66,70,31,32,19,28,3,9,5,10,15,55,36,72,65,81,80,90,76,85,34,41,37,38,17,23,30,20,2,58,59,26,43,6,57,50,79,74,88,61,69,52,97,94,64,89,22,40,33,60,46,86,77,87,82,98,49,96,47,93,73,99,78,48,75,67,71,24,25,4,8,1,18,13,42,16,54,53,29,11,68,35,51,27,39
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3;8006770736520076435;1170;25503.431708
0,9,5,32,21,10,7,14,3,55,19,44,12,45,36,70,66,80,84,83,63,72,65,81,73,95,91,92,56,62,47,59,58,49,85,76,89,64,69,52,97,94,86,46,60,22,40,17,20,2,30,15,38,23,41,34,37,6,43,35,57,50,79,74,88,90,77,87,82,98,53,54,28,75,67,99,31,39,33,93,48,78,61,68,11,29,26,96,16,42,13,51,27,71,24,25,4,8,1,18
