problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;611;267001.135839
0,1,14,44,42,25,30,2,13,4,3,5,6,20,7,22,29,18,48,47,16,19,17,21,9,27,8,49,23,37,26,36,15,46,28,45,39,40,10,24,11,32,31,38,33,35,34,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
1;76241568449944305;608;297033.770121
0,1,13,2,30,25,42,44,14,4,3,5,29,7,20,6,47,48,16,19,18,22,17,21,15,8,27,9,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
2;11569656429252920891;611;286040.275771
0,43,41,31,34,12,35,33,38,10,24,11,32,40,39,46,45,28,49,23,36,26,37,15,21,9,27,8,17,19,16,48,47,18,29,7,20,6,22,5,3,4,30,25,42,44,14,2,13,1
1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
3;8006770736520076435;612;278256.390314
0,1,13,2,14,44,42,25,30,4,3,5,47,48,16,19,18,29,7,20,6,22,17,37,26,36,28,46,27,23,49,8,15,21,9,45,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
4;10222608011239175760;610;276247.344105
0,12,43,41,31,34,35,33,38,10,24,11,32,40,39,49,23,37,26,36,28,45,46,15,21,9,27,8,17,16,19,18,48,47,6,20,7,22,29,5,3,4,13,2,14,44,42,25,30,1
1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
5;83674907983555125;610;266547.83904
0,1,4,13,2,14,44,42,25,30,18,48,47,16,19,6,22,7,20,29,5,3,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
6;16633518659454552880;611;293935.770964
0,1,14,44,42,25,30,2,13,4,3,5,29,7,22,48,47,18,19,6,20,17,21,9,27,8,49,23,26,36,28,45,16,37,15,46,39,40,32,11,24,10,38,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
7;3348662810425028053;609;299531.808509
0,1,13,2,30,25,42,44,14,4,3,5,6,47,48,16,19,18,22,29,7,20,17,21,15,8,27,9,49,23,37,26,36,28,46,45,39,40,10,24,11,32,31,38,33,35,12,43,41,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
8;1625020296661546126;609;299758.888266
0,1,30,25,42,44,14,2,13,4,3,5,20,6,22,7,29,16,19,18,47,48,17,21,15,9,27,8,36,28,46,45,26,37,23,49,39,40,10,24,11,32,31,38,33,35,34,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
9;8722260422266777814;611;299201.142926
0,1,14,44,42,25,30,2,13,4,3,5,6,22,7,47,48,18,19,16,29,20,17,21,9,27,8,49,23,26,37,15,36,28,46,45,39,40,32,11,24,10,38,31,41,33,35,34,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1
10;18422523289718600251;610;297473.974928
0,1,13,2,14,44,42,25,30,4,3,5,6,19,16,47,48,18,22,20,7,29,17,21,9,49,28,36,26,37,23,27,8,15,45,46,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
11;12120595211417451604;611;299210.974738
0,1,4,13,2,14,44,42,25,30,18,48,47,16,19,5,3,29,7,20,6,22,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,10,24,11,32,31,38,33,35,12,43,41,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
12;11180516292616150398;610;288818.940743
0,1,4,13,2,14,44,42,25,30,16,19,18,48,47,7,29,3,5,6,22,20,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
13;13235578871255005297;611;292487.680473
0,1,4,13,2,14,44,42,25,30,18,19,16,48,47,6,5,3,29,7,22,20,17,21,9,27,8,15,36,28,46,45,26,37,23,49,39,40,10,24,11,32,31,38,33,35,12,43,41,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
14;17784125318686945540;610;289671.682374
0,1,14,44,42,25,30,2,13,4,3,5,6,22,7,29,19,16,48,47,18,20,17,21,15,37,26,9,27,8,45,46,28,36,23,49,39,40,10,24,11,32,31,38,33,35,12,34,43,41
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
15;15956506419893335137;611;292807.276439
