problem;Osasco100n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;1020;65887.122375
0,60,57,37,42,33,53,5,19,3,46,13,39,8,71,56,86,79,92,87,89,88,94,16,25,4,45,12,69,20,66,63,74,59,77,35,73,1,40,10,99,14,49,6,81,78,84,28,80,58,62,44,95,43,47,38,93,85,98,54,68,52,67,9,2,17,15,55,24,30,21,34,22,41,32,75,70,82,97,90,91,36,61,50,65,51,64,83,72,96,76,31,48,23,27,29,11,26,7,18
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1;76241568449944305;1017;63905.747333
0,9,17,2,73,44,62,54,67,41,47,43,52,68,23,22,34,24,30,21,80,75,58,82,95,90,98,93,85,96,28,77,35,99,88,87,89,63,84,20,69,59,74,4,25,12,10,45,38,40,1,16,81,78,94,6,49,14,66,27,36,91,76,97,64,51,65,83,55,61,31,48,15,18,7,29,26,11,72,50,92,79,86,70,71,56,57,37,42,32,53,5,19,8,60,13,39,33,46,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2;11569656429252920891;1030;39004.894042
0,18,7,29,11,26,83,76,97,64,65,72,70,91,36,61,31,48,15,17,2,9,30,21,34,23,52,55,51,68,54,95,90,98,96,85,93,38,82,43,62,44,75,80,58,67,41,47,37,49,14,99,78,81,63,89,87,88,94,50,66,59,77,35,73,10,45,4,25,16,1,40,6,84,20,69,12,74,27,39,22,53,24,71,56,57,32,33,42,3,46,13,60,28,92,79,86,8,19,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3;8006770736520076435;1021;65227.418709
0,18,7,26,11,29,48,31,76,91,65,83,64,36,61,50,72,97,90,96,75,43,47,21,30,15,17,9,80,32,41,67,54,62,52,23,34,20,68,51,55,38,98,93,85,95,82,70,73,44,46,37,42,24,53,5,19,3,13,60,22,39,8,71,33,57,56,86,79,92,84,28,69,6,99,35,77,59,58,74,4,25,12,10,45,2,81,78,94,88,87,89,63,66,14,49,27,40,16,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4;10222608011239175760;1014;64681.387792
0,18,7,26,11,29,27,48,31,76,91,90,97,65,61,36,64,83,72,96,23,22,30,28,34,32,41,47,43,62,38,55,51,67,52,68,54,98,93,85,95,82,58,75,80,21,9,2,17,6,49,14,16,74,4,25,12,81,78,99,50,94,88,87,89,35,77,59,66,73,63,69,20,84,1,40,10,45,44,53,24,71,70,86,92,79,56,60,37,42,33,39,13,5,3,57,15,46,8,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5;83674907983555125;1018;57198.527708
0,3,5,19,8,39,46,13,60,56,57,33,42,32,71,24,53,44,78,86,79,92,87,89,63,77,35,73,66,27,74,50,94,88,99,37,59,81,6,84,38,69,12,16,1,40,10,45,4,25,14,49,28,80,75,58,82,95,90,93,85,98,54,68,20,34,22,30,23,52,62,43,47,41,67,21,9,2,17,15,55,51,96,97,76,91,70,72,65,83,64,36,61,31,48,7,29,26,11,18
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6;16633518659454552880;1023;65149.452292
0,18,7,26,29,11,65,36,61,27,48,31,64,83,76,50,72,91,86,97,90,96,51,55,44,62,54,98,24,82,70,75,80,23,30,22,95,85,93,38,67,52,68,20,21,47,41,9,17,15,34,28,49,6,25,4,45,2,40,1,16,14,74,58,66,59,77,63,69,12,10,73,43,94,81,78,99,88,87,89,84,35,39,13,92,79,37,42,33,53,32,57,60,56,71,8,46,3,5,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7;3348662810425028053;1003;64527.116
0,18,11,26,7,29,27,48,31,76,83,64,36,61,50,65,91,72,97,90,96,32,80,23,52,95,85,93,98,54,68,20,34,21,47,41,62,43,75,70,82,24,67,51,55,15,17,9,2,30,28,49,14,66,58,74,38,40,6,69,59,77,35,73,1,16,25,12,10,45,4,99,84,37,94,88,87,89,63,81,56,57,60,33,42,13,39,22,53,5,3,46,19,8,86,79,92,78,44,71
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8;1625020296661546126;1015;65891.270708
0,18,11,26,7,29,27,48,31,61,36,65,72,83,64,97,90,91,76,96,75,58,80,32,41,62,15,17,2,30,21,20,68,51,67,52,23,47,22,34,24,55,73,54,98,93,85,95,82,9,16,1,12,25,4,84,6,49,14,81,59,74,50,94,43,69,63,66,28,89,87,88,99,10,45,38,40,37,77,35,39,46,13,60,57,56,5,53,19,8,92,79,44,78,86,70,71,33,42,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9;8722260422266777814;1005;57528.446
0,3,46,13,39,22,53,19,5,71,33,42,37,57,60,56,92,79,86,8,40,16,1,12,69,63,89,87,88,94,84,6,49,38,45,10,73,66,59,77,35,99,78,81,14,25,4,74,28,80,58,75,43,47,41,32,34,24,55,51,68,20,21,62,44,95,82,85,93,98,54,67,52,23,30,9,2,17,15,48,31,36,61,50,72,65,83,64,96,70,91,76,97,90,27,29,7,26,11,18
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10;18422523289718600251;1023;66556.835709
0,18,7,26,11,29,27,48,31,72,65,61,36,64,83,76,91,87,97,90,96,51,68,44,75,70,98,93,85,95,82,38,55,43,62,52,67,58,80,20,21,34,24,30,23,47,41,15,17,2,9,81,59,66,63,77,28,45,10,99,78,84,6,12,69,50,74,4,25,16,40,1,49,14,89,88,94,54,73,35,86,79,92,57,33,53,32,42,37,60,13,5,19,8,71,56,22,39,46,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11;12120595211417451604;1018;68088.237
0,9,2,34,20,21,30,23,47,43,52,67,51,68,54,98,93,85,96,75,41,62,58,80,70,73,55,95,82,17,15,18,7,26,29,11,72,83,64,97,90,76,91,65,36,61,31,48,28,49,37,84,6,81,78,94,50,69,63,89,87,88,99,10,12,1,16,66,27,40,38,45,4,25,14,74,59,77,35,56,22,39,33,42,32,71,24,53,44,79,92,86,13,60,57,5,19,8,46,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12;11180516292616150398;1026;67375.503375
0,19,8,39,13,60,57,92,79,86,56,71,33,42,37,46,3,5,53,36,40,1,12,10,45,4,74,16,25,6,49,28,84,89,87,88,94,14,66,20,81,78,99,35,77,59,69,63,73,54,98,70,85,93,43,47,22,34,23,52,62,44,68,51,55,9,2,17,21,67,41,32,75,58,80,38,82,24,30,15,48,27,50,65,64,83,72,96,95,97,90,91,76,31,61,26,11,29,7,18
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13;13235578871255005297;1016;70544.867875
0,9,2,96,51,55,44,62,43,52,23,80,58,82,95,85,93,98,54,68,20,21,34,24,30,22,47,41,67,17,15,18,7,26,11,29,27,65,50,72,83,64,97,90,76,91,36,61,31,48,28,49,14,16,25,4,74,63,69,59,77,35,73,66,38,45,10,40,1,12,6,99,88,87,89,78,81,75,84,94,37,42,33,39,53,32,71,70,86,79,92,8,19,5,3,46,13,60,56,57
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14;17784125318686945540;1020;61710.600042
0,18,7,29,11,72,65,36,61,26,48,31,76,83,64,97,90,96,79,91,63,73,35,77,59,69,12,74,58,66,27,49,6,81,78,89,87,88,99,50,94,14,25,16,1,40,10,45,38,84,28,30,24,55,51,68,20,21,9,2,17,15,75,80,23,52,62,43,47,22,34,32,41,67,54,98,93,85,95,82,70,71,56,60,8,39,13,92,86,44,46,37,57,33,42,3,5,4,53,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15;15956506419893335137;1011;67460.473667
0,18,7,61,36,65,50,72,91,64,83,76,31,48,26,29,11,97,90,95,85,93,96,75,58,82,98,54,68,52,23,47,43,62,41,32,34,22,30,21,67,51,55,28,80,15,17,2,9,12,1,16,25,6,49,14,94,84,20,69,63,73,10,40,27,66,77,35,89,87,88,99,78,81,59,74,38,45,44,46,13,3,5,4,53,24,71,70,86,79,92,56,60,57,37,42,33,39,8,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16;2899130862535483918;1013;65380.427458
0,18,7,26,11,29,27,48,31,61,55,83,76,96,97,90,91,72,50,65,51,64,36,40,38,66,63,69,6,84,28,59,81,78,94,37,49,14,74,4,25,16,1,77,35,89,87,88,99,10,45,12,9,17,2,82,95,85,93,70,73,44,62,54,98,32,41,67,52,23,80,58,75,43,47,21,20,68,15,30,24,34,22,39,46,8,19,53,5,13,60,57,56,86,79,92,71,33,42,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17;11850605890185619915;1012;63806.44375
0,18,11,72,50,65,91,90,97,64,83,76,58,61,36,31,48,7,26,29,27,94,88,87,89,78,81,59,69,38,40,1,16,14,49,6,25,12,74,4,45,10,99,35,77,63,84,28,66,73,55,51,67,41,32,34,22,47,43,62,52,23,68,20,21,30,15,17,9,2,82,95,85,93,98,54,80,70,96,75,44,79,92,86,13,39,33,42,37,57,60,56,71,24,53,5,19,8,46,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
18;13353388233111958045;1008;62297.747834
