problem;Londrina100n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;1167;232234.94325
0,14,7,9,5,10,3,28,21,32,31,59,56,58,62,50,70,66,80,12,45,44,19,55,36,72,65,83,84,63,95,91,92,81,73,90,76,79,74,88,94,97,61,86,49,85,46,60,22,40,2,20,30,23,15,41,34,43,6,37,89,64,69,52,57,17,38,35,42,16,71,24,25,4,8,1,18,13,99,77,87,82,96,26,68,11,29,39,27,51,47,93,33,78,48,54,53,98,67,75
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1;76241568449944305;1166;256347.936875
0,14,10,7,9,5,32,21,62,47,58,59,19,44,12,45,28,3,55,36,70,31,92,91,95,63,84,83,65,72,56,68,66,80,81,73,90,46,60,22,40,26,89,64,69,52,79,76,85,6,43,34,41,37,33,38,15,30,23,2,20,17,57,50,97,61,88,74,94,86,93,54,53,75,67,99,77,87,82,96,49,98,48,78,35,42,16,71,24,25,11,29,39,27,51,13,1,8,4,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2;11569656429252920891;1176;270993.026875
0,14,7,9,5,10,3,28,19,44,62,56,72,63,95,91,92,83,84,80,66,70,31,32,21,15,12,45,33,55,36,65,81,73,87,78,48,54,53,49,96,82,98,67,75,11,18,13,42,16,51,27,39,29,99,47,93,1,8,4,25,24,71,26,68,30,23,17,20,2,37,41,43,6,57,50,79,74,94,97,52,69,64,89,76,85,46,60,58,90,77,86,61,88,22,40,34,59,35,38
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3;8006770736520076435;1174;256097.444709
0,14,7,9,5,10,55,3,32,31,45,12,15,44,19,65,81,73,83,21,62,50,70,66,80,84,56,92,91,95,63,72,36,90,46,60,22,89,64,94,6,43,17,20,2,30,23,38,35,59,58,49,85,69,61,97,86,76,88,74,79,52,57,34,41,37,33,40,24,71,67,98,48,78,99,77,96,82,87,53,75,28,68,26,93,47,54,16,42,13,51,27,39,29,11,25,4,8,1,18
