problem;BrasilMG30n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;271;2542.961958
0,15,20,17,16,21,6,14,10,28,12,13,9,5,11,8,7,4,2,3,22,19,29,27,24,25,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
1;76241568449944305;274;2400.269666
0,20,15,16,21,6,11,5,9,14,12,28,10,13,8,7,4,2,3,26,19,25,24,27,29,23,1,18,17,22
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
2;11569656429252920891;274;2766.54275
0,15,20,17,16,21,6,11,10,28,9,14,12,13,8,7,4,2,3,22,19,26,5,18,1,27,24,29,23,25
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
3;8006770736520076435;273;2732.92825
0,15,20,17,16,21,6,14,12,28,10,11,5,9,13,8,7,4,2,3,22,29,24,27,23,25,19,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
4;10222608011239175760;274;2577.127209
0,15,20,17,16,21,6,14,9,13,12,28,10,11,8,7,4,2,3,29,27,24,26,1,18,5,22,19,23,25
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
5;83674907983555125;273;2688.451666
0,15,20,17,16,21,6,11,10,28,12,13,9,14,8,7,4,2,3,29,27,24,25,23,1,26,19,22,5,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
6;16633518659454552880;274;2290.106833
0,15,20,16,21,6,12,13,5,11,9,14,10,28,8,7,4,2,3,29,27,24,26,19,25,23,1,18,17,22
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
7;3348662810425028053;271;2359.795
0,15,20,17,16,21,6,12,13,9,28,10,14,5,11,8,7,4,2,3,22,19,29,27,24,25,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
8;1625020296661546126;274;2646.037833
0,20,15,16,21,6,12,13,5,11,9,14,10,28,8,7,4,3,2,27,24,26,1,18,17,29,23,25,19,22
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
9;8722260422266777814;275;2505.522084
0,8,11,5,13,9,28,10,14,12,6,21,16,15,20,17,18,1,26,24,27,29,23,25,19,22,3,2,7,4
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
10;18422523289718600251;274;2515.634417
0,15,20,17,16,21,6,11,9,13,12,14,10,28,8,7,4,2,3,26,24,27,29,19,25,23,1,22,5,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
11;12120595211417451604;273;2546.715791
0,15,20,16,21,6,11,5,9,13,12,28,10,14,8,7,4,2,3,29,23,26,1,27,24,25,19,22,17,18
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
12;11180516292616150398;274;2533.907167
0,15,16,21,17,20,6,11,9,14,12,13,10,28,8,7,4,2,3,22,19,25,23,29,24,27,1,26,5,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
13;13235578871255005297;275;2349.832834
0,20,15,16,21,6,14,9,5,11,10,28,12,13,8,7,4,3,2,27,24,26,23,25,19,29,17,18,1,22
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
14;17784125318686945540;276;2570.016459
0,15,20,16,21,6,11,9,14,10,28,12,13,8,7,4,2,3,29,23,26,1,27,24,25,19,5,18,17,22
0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
15;15956506419893335137;274;3034.12
0,15,20,17,16,21,6,12,14,9,11,5,28,10,13,8,7,4,3,2,18,1,27,24,29,23,26,19,25,22
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
16;2899130862535483918;273;2412.036083
0,15,20,16,21,6,14,12,28,10,11,5,9,13,8,7,4,2,3,29,27,24,26,1,23,25,19,22,17,18
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
17;11850605890185619915;274;2387.226125
0,20,15,16,21,6,11,5,9,28,10,14,12,13,8,7,4,2,3,22,17,18,1,26,19,23,25,24,27,29
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
18;13353388233111958045;272;2406.294416
0,15,20,17,16,21,6,12,28,10,14,9,13,5,11,8,7,4,3,2,18,1,26,23,25,24,27,29,19,22
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
19;6644193456908987648;274;2608.667625
0,15,20,17,16,21,6,12,14,8,28,10,13,9,11,7,4,2,3,26,1,27,24,29,23,25,19,22,5,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
20;9748498986499756733;275;2411.110209
0,20,15,16,21,6,11,10,28,5,9,13,12,14,8,7,4,2,3,22,19,26,1,18,17,29,23,27,24,25
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
21;9610614758425770644;275;2423.460291
0,7,4,3,2,22,19,25,23,29,27,24,26,1,18,5,11,9,13,10,28,8,14,12,6,21,16,17,20,15
3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
22;16467222360164019310;273;2494.369875
0,20,15,16,21,6,12,13,10,28,9,14,5,11,8,7,4,2,3,22,19,25,23,26,1,27,24,29,17,18
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
23;11726302834367551336;274;2505.324
0,15,20,17,16,21,6,11,9,13,12,14,10,28,8,7,4,2,3,27,24,25,19,29,23,26,1,18,5,22
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
24;8896860786397106362;273;2371.9525
0,15,20,17,16,21,6,11,10,28,9,14,12,13,8,7,4,2,3,29,23,26,1,27,24,25,19,22,5,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
25;6737285527070588895;273;2425.865583
0,15,20,16,21,6,14,12,13,9,28,10,11,5,8,7,4,2,3,22,19,25,23,1,26,24,27,29,17,18
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
26;11634350522773239934;271;2715.318167
0,15,20,17,16,21,6,12,14,10,28,5,11,9,13,8,7,4,2,3,22,19,25,24,27,29,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
27;7808547232002136844;276;2248.087791
0,28,10,11,8,13,9,14,12,6,15,20,17,16,21,29,27,24,26,1,18,5,22,19,25,23,4,7,2,3
1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
28;3287009989320200796;272;2486.297458
0,15,20,17,16,21,6,12,14,9,5,11,8,28,10,13,7,4,2,3,22,19,25,23,29,27,24,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
29;8484872300069380217;271;2764.337417
0,15,20,17,16,21,6,11,5,9,14,10,28,12,13,8,7,4,2,3,22,19,29,27,24,25,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
30;8138020970177873692;271;2457.642959
0,15,20,17,16,21,6,12,13,5,11,9,14,10,28,8,7,4,2,3,22,19,25,23,29,27,24,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
31;16735953543485209995;272;2625.401833
0,15,20,17,16,21,6,12,28,10,11,5,13,9,14,8,7,4,3,2,18,1,26,24,27,29,23,25,19,22
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
32;957827445528146549;277;2412.26575
0,8,11,9,13,12,28,10,14,6,20,15,16,21,25,19,22,17,18,5,26,1,27,24,29,23,2,3,7,4
1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
33;9178821638437730898;271;2472.947708
0,15,20,17,16,21,6,12,13,5,11,9,14,10,28,8,7,4,2,3,22,19,25,24,27,29,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
34;2354512119315649564;274;2170.799
0,15,20,17,16,21,6,12,28,10,14,9,13,5,11,8,7,4,2,3,26,24,25,23,19,22,29,27,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
35;10160966691791677292;274;2542.624375
0,15,20,17,16,21,6,12,28,10,13,9,14,5,11,8,7,4,3,2,18,1,26,23,19,22,25,24,27,29
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
36;27474500062045820;273;2446.768291
0,15,20,17,16,21,6,12,13,9,5,11,8,28,10,14,7,4,3,2,18,1,26,23,29,27,24,25,19,22
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
37;7844575079918988844;276;2442.549708
0,8,13,5,11,9,14,10,28,12,6,20,15,17,16,21,22,19,25,24,27,29,23,26,1,18,7,4,2,3
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
38;15524044195614787644;276;2493.749375
0,20,15,16,21,6,14,12,13,10,28,9,11,8,7,4,2,3,27,24,29,17,22,19,25,23,1,26,5,18
0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
39;4980590106503615414;273;2371.40975
0,15,20,17,16,21,6,12,28,10,14,5,11,9,13,8,7,4,2,3,29,27,24,25,22,19,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
40;3943098024137922559;274;2566.165125
0,20,15,16,21,6,12,14,9,28,10,11,5,13,8,7,4,3,2,18,17,22,19,29,27,24,26,1,23,25
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
41;141425323448007506;274;2433.196791
0,15,20,16,21,6,14,9,5,11,10,28,12,13,8,7,4,3,2,18,17,22,19,25,23,26,1,27,24,29
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
42;16001952662412044218;271;2496.321917
0,15,20,17,16,21,6,14,9,5,11,10,28,12,13,8,7,4,2,3,22,19,29,27,24,25,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
43;6069959457317431616;273;2478.865875
0,15,20,17,16,21,6,11,5,9,13,12,28,10,14,8,7,4,2,3,18,1,22,19,29,27,24,26,23,25
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
44;2033442876187297925;271;2439.77475
0,15,20,17,16,21,6,12,13,9,28,10,11,5,14,8,7,4,2,3,22,19,25,24,27,29,23,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
45;7223543130371895193;278;2548.080708
0,4,7,3,2,25,23,26,1,18,5,22,19,29,27,24,28,10,14,9,11,8,13,12,6,21,16,17,20,15
3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
46;4350234967155519396;274;2482.934084
0,15,20,17,16,21,6,14,12,28,10,11,5,9,13,8,7,4,3,2,27,29,19,22,26,24,25,23,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
47;10524526614539617298;273;2362.027791
0,15,20,17,16,21,6,14,12,13,10,28,9,11,8,7,4,2,3,22,19,25,24,27,29,23,1,26,5,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
48;3004527168784687515;274;2076.595084
0,20,15,16,21,6,11,5,9,13,12,14,10,28,8,7,4,3,2,25,23,1,26,24,27,29,19,22,17,18
