problem;Londrina100n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;1161;162717.447833
0,9,5,32,21,15,12,45,7,14,10,3,28,19,44,84,83,92,91,95,73,81,80,56,68,66,70,31,59,58,47,62,55,36,72,63,65,90,76,50,57,35,38,37,41,34,43,6,20,2,30,23,17,40,22,60,46,85,52,69,64,89,86,94,97,61,88,74,79,71,24,25,4,8,1,18,13,42,16,51,27,39,26,29,11,75,67,98,82,96,49,53,93,33,54,48,78,87,77,99
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1;76241568449944305;1168;154401.123458
0,14,7,9,5,10,15,12,45,44,62,21,32,3,28,19,55,36,65,70,31,72,63,95,91,92,83,84,56,68,66,80,81,73,90,77,86,94,76,85,64,89,26,40,22,60,46,57,50,97,61,88,74,79,52,69,49,58,59,6,43,35,38,37,34,41,17,23,30,20,2,18,4,8,1,51,27,29,11,25,24,54,48,75,53,98,67,99,71,16,42,13,93,47,96,82,87,78,33,39
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2;11569656429252920891;1164;157085.50325
0,9,5,32,21,62,56,59,31,72,65,63,84,83,92,91,95,73,81,80,66,70,36,55,19,44,12,45,28,3,10,14,7,68,26,93,47,51,27,39,29,11,75,67,98,53,54,48,78,99,77,87,82,96,16,42,13,18,1,8,4,25,24,71,85,46,60,22,40,33,89,64,69,52,79,76,94,74,88,61,97,50,57,34,43,6,37,41,17,23,15,30,20,2,58,49,86,90,35,38
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3;8006770736520076435;1169;158104.889583
0,10,14,7,9,5,32,21,62,50,70,66,80,81,73,95,91,92,56,84,83,3,28,45,12,44,19,55,36,72,63,65,90,46,85,76,79,52,60,22,40,2,20,30,23,17,41,34,57,6,69,64,89,74,88,61,97,94,86,49,58,59,37,43,15,38,35,68,11,29,26,42,16,51,27,39,31,99,77,87,82,96,78,48,75,53,54,47,93,33,98,67,71,24,25,4,8,1,13,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4;10222608011239175760;1164;148455.817542
0,14,7,9,5,10,3,15,12,45,31,72,56,84,63,83,80,81,73,95,91,92,65,19,28,32,21,44,62,55,36,70,66,90,76,79,74,88,61,94,86,89,64,69,52,97,50,57,34,41,37,6,43,35,59,58,49,85,46,60,22,40,17,23,30,20,2,38,24,25,11,68,47,93,33,78,48,75,67,98,53,54,13,18,1,8,4,42,16,51,27,39,29,71,26,96,82,87,77,99
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5;83674907983555125;1159;175795.661458
0,14,7,9,5,10,15,21,32,28,3,55,36,70,50,62,47,72,31,45,12,44,19,65,63,95,91,92,83,84,56,68,66,80,81,73,90,35,57,52,69,85,76,86,89,64,94,97,61,88,74,79,26,40,22,60,46,58,59,6,43,34,41,17,23,30,2,20,38,37,33,93,67,98,49,96,82,87,77,99,78,48,54,53,75,11,29,39,27,51,1,8,4,25,24,71,16,42,13,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6;16633518659454552880;1165;152666.390958
0,9,5,32,19,65,92,91,95,73,81,80,84,83,63,72,56,59,58,12,44,62,21,28,45,7,14,10,3,55,36,70,66,68,33,93,47,51,27,75,26,96,78,48,54,53,87,82,98,67,99,31,39,29,11,18,13,42,16,71,24,25,4,8,1,2,20,15,30,23,17,40,22,60,46,90,77,86,52,79,76,85,49,69,64,89,74,88,61,94,97,50,57,34,41,37,6,43,35,38
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7;3348662810425028053;1164;159186.234959
0,14,7,9,5,10,3,28,19,44,12,45,33,59,56,84,83,92,91,95,73,81,80,66,70,36,55,62,21,32,31,72,63,65,90,23,15,30,2,20,17,40,22,60,46,58,49,86,89,64,69,52,97,50,57,34,41,37,38,35,43,6,94,61,88,74,79,76,85,71,26,68,11,29,39,27,51,1,8,4,25,24,93,47,99,77,96,82,87,78,48,75,67,98,53,54,16,42,13,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
