problem;BrasilMG30n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;276;12115.878542
0,8,13,10,28,12,14,9,11,6,20,17,15,16,21,29,27,24,25,19,22,5,18,1,26,23,2,3,7,4
1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
1;76241568449944305;275;11590.407167
0,8,13,10,28,9,11,5,14,12,6,20,15,16,21,22,17,18,1,26,24,27,29,19,25,23,4,7,2,3
1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
2;11569656429252920891;274;12037.436042
0,15,20,17,16,21,6,11,10,28,9,14,12,13,8,7,4,2,3,22,19,26,5,18,1,27,24,29,23,25
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
3;8006770736520076435;273;12099.354375
0,15,20,17,16,21,6,14,12,28,10,11,5,9,13,8,7,4,2,3,22,29,24,27,23,25,19,26,1,18
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2
4;10222608011239175760;275;11911.060292
0,8,13,12,28,10,14,9,5,11,6,21,16,15,20,17,18,1,26,23,29,27,24,25,19,22,3,2,4,7
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
5;83674907983555125;274;11965.868958
0,15,20,16,21,6,11,5,9,28,10,14,12,13,8,7,4,3,2,23,26,1,18,17,22,19,29,27,24,25
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
6;16633518659454552880;274;11339.166083
0,20,15,16,21,6,11,5,9,14,12,13,10,28,8,7,4,2,3,29,27,24,26,19,25,23,1,18,17,22
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
7;3348662810425028053;274;11549.638333
0,15,20,17,16,21,6,14,12,28,10,13,9,11,8,7,4,2,3,29,27,1,23,26,24,25,19,22,5,18
